clip_path,label
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c04_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c04_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c05_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c05_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c05_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c05_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c05_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c06_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c06_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c06_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c06_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c06_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c07_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c07_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c07_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c07_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g09_c07_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c01_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c01_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c01_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c01_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c02_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c02_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c02_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c02_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c03_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c03_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c03_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c03_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c04_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c04_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c04_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c05_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c05_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c05_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c05_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c06_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c06_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c06_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g10_c06_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c01_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c01_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c01_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c01_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c02_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c02_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c02_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c02_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c02_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c03_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c03_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c03_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c03_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c03_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c04_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c04_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c04_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c04_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g11_c04_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c01_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c01_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c01_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c01_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c01_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c02_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c02_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c02_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c02_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c02_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c02_clip5.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c03_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c03_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c03_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c03_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c03_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c03_clip5.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c04_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c04_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c04_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c04_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c04_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g12_c04_clip5.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c01_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c01_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c01_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c01_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c01_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c01_clip5.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c02_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c02_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c02_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c02_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c02_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c02_clip5.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c03_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c03_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c03_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c03_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c03_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c03_clip5.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c04_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c04_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c04_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c04_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c04_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c05_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c05_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c05_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c05_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c05_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c05_clip5.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c06_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c06_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c06_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c06_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c06_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c07_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c07_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c07_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c07_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c07_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g13_c07_clip5.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c01_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c01_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c01_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c01_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c01_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c01_clip5.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c02_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c02_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c02_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c03_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c03_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c03_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c04_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c04_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g14_c04_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c01_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c01_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c01_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c01_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c01_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c02_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c02_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c02_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c02_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c03_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c03_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c03_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c03_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c03_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c04_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c04_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c04_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c04_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g15_c04_clip4.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g16_c01_clip0.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g16_c01_clip1.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g16_c01_clip2.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g16_c01_clip3.npy,JumpingJack
C:\Users\dmk it win\Downloads\activity_recognition\dataset_clips\JumpingJack\v_JumpingJack_g16_c02_clip0.npy,JumpingJack
